CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
12884,United Kingdom,88,1,309.05,2,1,2,212,Hibernating,High
12885,United Kingdom,63,3,1175.22,3,3,4,334,Potential Loyalist,Medium
12886,United Kingdom,68,2,1378.4,3,2,4,324,Potential Loyalist,Medium
12888,United Kingdom,214,2,354.12,1,2,2,122,Hibernating,High
12890,United Kingdom,24,1,380.47,4,1,2,412,New Customers,Low
12891,United Kingdom,186,3,331.0,1,3,2,132,Needs Attention,Medium
12893,United Kingdom,31,1,188.14,4,1,1,411,New Customers,Low
12895,United Kingdom,42,2,372.8,3,2,2,322,Potential Loyalist,Medium
12897,United Kingdom,205,2,216.5,1,2,1,121,Hibernating,High
12901,United Kingdom,9,28,17654.54,5,5,5,555,Champions,Low
12902,United Kingdom,265,1,138.68,1,1,1,111,Hibernating,High
12904,United Kingdom,18,2,509.58,4,2,3,423,New Customers,Low
12906,United Kingdom,12,5,2919.81,5,4,5,545,Champions,Low
12908,United Kingdom,176,2,750.0,2,2,3,223,Needs Attention,High
12909,United Kingdom,40,5,2178.67,3,4,5,345,Potential Loyalist,Medium
12910,United Kingdom,23,8,3075.04,4,5,5,455,Champions,Low
12912,United Kingdom,3,5,1662.3,5,4,4,544,Champions,Low
12913,United Kingdom,5,5,2483.63,5,4,5,545,Champions,Low
12915,United Kingdom,149,2,363.65,2,2,2,222,Hibernating,High
12916,United Kingdom,139,4,3006.15,2,4,5,245,At Risk,Medium
12917,United Kingdom,128,1,594.0,2,1,3,213,Needs Attention,High
12919,United Kingdom,8,6,1335.19,5,5,4,554,Champions,Low
12920,United Kingdom,17,1,164.23,4,1,1,411,New Customers,Low
12921,United Kingdom,9,37,16587.09,5,5,5,555,Champions,Low
12922,United Kingdom,161,1,405.38,2,1,2,212,Hibernating,High
12923,United Kingdom,64,1,176.97,3,1,1,311,Potential Loyalist,Medium
12924,United Kingdom,88,4,933.7,2,4,3,243,At Risk,Medium
12925,United Kingdom,5,2,694.05,5,2,3,523,New Customers,Low
12928,United Kingdom,35,5,2062.7,3,4,5,345,Potential Loyalist,Medium
12929,United Kingdom,312,1,117.85,1,1,1,111,Hibernating,High
12930,United Kingdom,78,2,415.8,2,2,2,222,Hibernating,High
12931,United Kingdom,22,15,42055.96,4,5,5,455,Champions,Low
12933,United Kingdom,24,3,607.53,4,3,3,433,Loyal Customers,Low
12935,United Kingdom,2,7,2160.7,5,5,5,555,Champions,Low
12936,United Kingdom,17,4,1063.9,4,4,4,444,Champions,Low
12937,United Kingdom,15,4,1504.27,4,4,4,444,Champions,Low
12938,United Kingdom,26,1,114.14,4,1,1,411,New Customers,Low
12939,United Kingdom,64,8,11581.8,3,5,5,355,Potential Loyalist,Medium
12940,United Kingdom,55,2,913.54,3,2,3,323,Potential Loyalist,Medium
12942,United Kingdom,131,3,683.9,2,3,3,233,At Risk,Medium
12944,United Kingdom,36,2,604.51,3,2,3,323,Potential Loyalist,Medium
12945,United Kingdom,288,1,462.95,1,1,2,112,Hibernating,High
12947,United Kingdom,144,6,1603.99,2,5,4,254,At Risk,Medium
12948,United Kingdom,16,7,2064.95,4,5,5,455,Champions,Low
12949,United Kingdom,31,8,4167.22,4,5,5,455,Champions,Low
12950,United Kingdom,2,3,1843.0,5,3,4,534,Loyal Customers,Low
12951,United Kingdom,9,6,1064.07,5,5,4,554,Champions,Low
12952,United Kingdom,6,4,1387.79,5,4,4,544,Champions,Low
12953,United Kingdom,10,1,329.85,5,1,2,512,New Customers,Low
12955,United Kingdom,1,11,4757.16,5,5,5,555,Champions,Low
12956,United Kingdom,306,1,108.07,1,1,1,111,Hibernating,High
12957,United Kingdom,10,8,4017.54,5,5,5,555,Champions,Low
12962,United Kingdom,7,2,266.39,5,2,2,522,New Customers,Low
12963,United Kingdom,8,8,1856.63,5,5,4,554,Champions,Low
12965,United Kingdom,89,1,771.91,2,1,3,213,Needs Attention,High
12966,United Kingdom,10,1,160.18,5,1,1,511,New Customers,Low
12967,United Kingdom,358,2,1660.9,1,2,4,124,Needs Attention,High
12968,United Kingdom,112,1,135.95,2,1,1,211,Hibernating,High
12970,United Kingdom,7,4,452.24,5,4,2,542,Loyal Customers,Low
12971,United Kingdom,4,86,11189.91,5,5,5,555,Champions,Low
12974,United Kingdom,198,1,144.8,1,1,1,111,Hibernating,High
12976,United Kingdom,212,1,738.6,1,1,3,113,Needs Attention,High
12977,United Kingdom,156,1,39.24,2,1,1,211,Hibernating,High
12980,United Kingdom,158,9,7374.9,2,5,5,255,At Risk,Medium
12981,United Kingdom,30,2,372.22,4,2,2,422,New Customers,Low
12982,United Kingdom,243,1,390.54,1,1,2,112,Hibernating,High
12984,United Kingdom,19,1,97.5,4,1,1,411,New Customers,Low
12985,United Kingdom,1,2,1239.38,5,2,4,524,New Customers,Low
12987,United Kingdom,74,2,558.7,2,2,3,223,Needs Attention,High
12988,United Kingdom,292,1,535.32,1,1,3,113,Needs Attention,High
12989,United Kingdom,3,15,6924.11,5,5,5,555,Champions,Low
12990,United Kingdom,31,3,409.5,4,3,2,432,Loyal Customers,Low
12991,United Kingdom,23,2,503.76,4,2,3,423,New Customers,Low
12993,United Kingdom,23,4,414.76,4,4,2,442,Loyal Customers,Low
12994,United Kingdom,4,3,974.42,5,3,4,534,Loyal Customers,Low
12995,United Kingdom,85,1,211.32,2,1,1,211,Hibernating,High
12997,United Kingdom,22,4,1226.89,4,4,4,444,Champions,Low
12999,United Kingdom,196,3,455.88,1,3,2,132,Needs Attention,Medium
13000,United Kingdom,107,3,534.85,2,3,3,233,At Risk,Medium
13001,United Kingdom,4,13,9818.82,5,5,5,555,Champions,Low
13002,United Kingdom,318,1,120.95,1,1,1,111,Hibernating,High
13003,United Kingdom,106,3,149.05,2,3,1,231,At Risk,Medium
13004,United Kingdom,12,18,5655.91,5,5,5,555,Champions,Low
13005,United Kingdom,174,2,513.7,2,2,3,223,Needs Attention,High
13006,United Kingdom,56,1,81.57,3,1,1,311,Potential Loyalist,Medium
13008,United Kingdom,323,1,229.47,1,1,1,111,Hibernating,High
13011,United Kingdom,372,1,50.55,1,1,1,111,Hibernating,High
13012,United Kingdom,9,8,1661.84,5,5,4,554,Champions,Low
13013,United Kingdom,1,13,4810.94,5,5,5,555,Champions,Low
13014,United Kingdom,11,10,3466.28,5,5,5,555,Champions,Low
13015,United Kingdom,53,5,3346.28,3,4,5,345,Potential Loyalist,Medium
13016,United Kingdom,73,3,789.89,2,3,3,233,At Risk,Medium
13017,United Kingdom,7,1,204.0,5,1,1,511,New Customers,Low
13018,United Kingdom,16,28,7277.7,4,5,5,455,Champions,Low
13021,United Kingdom,4,9,2616.38,5,5,5,555,Champions,Low
13023,United Kingdom,64,2,689.9,3,2,3,323,Potential Loyalist,Medium
13026,United Kingdom,1,5,975.36,5,4,4,544,Champions,Low
13027,United Kingdom,114,6,6912.0,2,5,5,255,At Risk,Medium
13028,United Kingdom,23,2,661.32,4,2,3,423,New Customers,Low
13029,United Kingdom,31,3,1247.5,4,3,4,434,Loyal Customers,Low
13030,United Kingdom,11,2,799.48,5,2,3,523,New Customers,Low
13032,United Kingdom,52,2,1010.18,3,2,4,324,Potential Loyalist,Medium
13033,United Kingdom,357,1,190.55,1,1,1,111,Hibernating,High
13034,United Kingdom,55,2,642.77,3,2,3,323,Potential Loyalist,Medium
13035,United Kingdom,74,2,921.88,2,2,3,223,Needs Attention,High
13037,United Kingdom,138,3,881.07,2,3,3,233,At Risk,Medium
13038,United Kingdom,80,3,908.46,2,3,3,233,At Risk,Medium
13040,United Kingdom,9,2,676.99,5,2,3,523,New Customers,Low
13043,United Kingdom,273,1,516.42,1,1,3,113,Needs Attention,High
13044,United Kingdom,291,1,560.47,1,1,3,113,Needs Attention,High
13045,United Kingdom,99,1,305.28,2,1,2,212,Hibernating,High
13046,United Kingdom,31,2,629.31,4,2,3,423,New Customers,Low
13047,United Kingdom,32,10,3237.54,4,5,5,455,Champions,Low
13048,United Kingdom,14,4,1835.91,4,4,4,444,Champions,Low
13049,United Kingdom,64,2,656.68,3,2,3,323,Potential Loyalist,Medium
13050,United Kingdom,15,17,5836.86,4,5,5,455,Champions,Low
13052,United Kingdom,212,1,348.15,1,1,2,112,Hibernating,High
13055,United Kingdom,78,3,1214.41,2,3,4,234,At Risk,Medium
13058,United Kingdom,25,3,271.4,4,3,2,432,Loyal Customers,Low
13059,United Kingdom,250,1,183.4,1,1,1,111,Hibernating,High
13060,United Kingdom,254,1,307.53,1,1,2,112,Hibernating,High
13061,United Kingdom,72,1,248.61,3,1,1,311,Potential Loyalist,Medium
13062,United Kingdom,191,1,346.98,1,1,2,112,Hibernating,High
13064,United Kingdom,13,4,1119.49,5,4,4,544,Champions,Low
13065,United Kingdom,373,1,205.86,1,1,1,111,Hibernating,High
13066,United Kingdom,24,2,470.8,4,2,2,422,New Customers,Low
13067,United Kingdom,82,1,115.46,2,1,1,211,Hibernating,High
13068,United Kingdom,10,2,344.0,5,2,2,522,New Customers,Low
13069,United Kingdom,1,24,4436.12,5,5,5,555,Champions,Low
13070,United Kingdom,192,1,228.8,1,1,1,111,Hibernating,High
13072,United Kingdom,267,1,177.15,1,1,1,111,Hibernating,High
13075,United Kingdom,130,1,919.61,2,1,3,213,Needs Attention,High
13077,United Kingdom,1,4,729.27,5,4,3,543,Loyal Customers,Low
13078,United Kingdom,3,26,12627.94,5,5,5,555,Champions,Low
13079,United Kingdom,4,5,220.1,5,4,1,541,Loyal Customers,Low
13080,United Kingdom,179,1,58.08,2,1,1,211,Hibernating,High
13081,United Kingdom,12,11,28337.38,5,5,5,555,Champions,Low
13082,United Kingdom,126,9,3613.63,2,5,5,255,At Risk,Medium
13083,United Kingdom,4,2,303.75,5,2,2,522,New Customers,Low
13085,United Kingdom,158,2,416.08,2,2,2,222,Hibernating,High
13089,United Kingdom,3,97,58825.83,5,5,5,555,Champions,Low
13090,United Kingdom,9,14,8910.82,5,5,5,555,Champions,Low
13091,United Kingdom,28,1,345.82,4,1,2,412,New Customers,Low
13092,United Kingdom,71,5,477.83,3,4,2,342,Potential Loyalist,Medium
13093,United Kingdom,276,8,7832.47,1,5,5,155,Cannot Lose Them,Medium
13094,United Kingdom,21,12,1927.32,4,5,4,454,Champions,Low
13095,United Kingdom,71,1,74.4,3,1,1,311,Potential Loyalist,Medium
13097,United Kingdom,33,10,6010.42,4,5,5,455,Champions,Low
13098,United Kingdom,1,28,28882.44,5,5,5,555,Champions,Low
13099,United Kingdom,99,1,207.36,2,1,1,211,Hibernating,High
13101,United Kingdom,234,1,101.19,1,1,1,111,Hibernating,High
13102,United Kingdom,1,24,6424.09,5,5,5,555,Champions,Low
13103,United Kingdom,40,1,243.94,3,1,1,311,Potential Loyalist,Medium
13104,United Kingdom,3,6,1098.48,5,5,4,554,Champions,Low
13106,United Kingdom,133,1,76.5,2,1,1,211,Hibernating,High
13107,United Kingdom,44,4,1531.62,3,4,4,344,Potential Loyalist,Medium
13108,United Kingdom,373,1,350.06,1,1,2,112,Hibernating,High
13109,United Kingdom,60,2,786.54,3,2,3,323,Potential Loyalist,Medium
13110,United Kingdom,31,7,1488.67,4,5,4,454,Champions,Low
13113,United Kingdom,1,24,12245.96,5,5,5,555,Champions,Low
13115,United Kingdom,12,4,2294.78,5,4,5,545,Champions,Low
13116,United Kingdom,138,1,501.14,2,1,3,213,Needs Attention,High
13117,United Kingdom,22,8,984.91,4,5,4,454,Champions,Low
13118,United Kingdom,20,5,1197.81,4,4,4,444,Champions,Low
13120,United Kingdom,239,1,30.6,1,1,1,111,Hibernating,High
13121,United Kingdom,269,1,283.73,1,1,2,112,Hibernating,High
13122,United Kingdom,94,2,922.39,2,2,3,223,Needs Attention,High
13124,United Kingdom,90,3,3866.33,2,3,5,235,At Risk,Medium
13126,United Kingdom,5,8,2099.64,5,5,5,555,Champions,Low
13127,United Kingdom,78,1,259.17,2,1,2,212,Hibernating,High
13130,United Kingdom,94,1,64.0,2,1,1,211,Hibernating,High
13131,United Kingdom,23,3,1073.3,4,3,4,434,Loyal Customers,Low
13132,United Kingdom,262,1,77.3,1,1,1,111,Hibernating,High
13133,United Kingdom,274,2,109.8,1,2,1,121,Hibernating,High
13134,United Kingdom,86,4,1793.58,2,4,4,244,At Risk,Medium
13135,United Kingdom,197,1,3096.0,1,1,5,115,Needs Attention,High
13136,United Kingdom,56,5,2607.61,3,4,5,345,Potential Loyalist,Medium
13137,United Kingdom,11,8,3650.41,5,5,5,555,Champions,Low
13138,United Kingdom,22,6,962.39,4,5,4,454,Champions,Low
13139,United Kingdom,16,7,5064.94,4,5,5,455,Champions,Low
13140,United Kingdom,108,3,423.72,2,3,2,232,At Risk,Medium
13141,United Kingdom,85,5,2388.75,2,4,5,245,At Risk,Medium
13142,United Kingdom,19,1,307.09,4,1,2,412,New Customers,Low
13144,United Kingdom,333,1,110.95,1,1,1,111,Hibernating,High
13145,United Kingdom,40,4,618.52,3,4,3,343,Potential Loyalist,Medium
13146,United Kingdom,26,1,228.91,4,1,1,411,New Customers,Low
13147,United Kingdom,10,4,712.8,5,4,3,543,Loyal Customers,Low
13148,United Kingdom,29,12,3707.12,4,5,5,455,Champions,Low
13149,United Kingdom,14,4,1676.06,4,4,4,444,Champions,Low
13151,United Kingdom,296,1,1257.87,1,1,4,114,Needs Attention,High
13153,United Kingdom,6,1,486.22,5,1,2,512,New Customers,Low
13155,United Kingdom,33,4,971.76,4,4,4,444,Champions,Low
13157,United Kingdom,49,4,1741.22,3,4,4,344,Potential Loyalist,Medium
13158,United Kingdom,95,4,1201.06,2,4,4,244,At Risk,Medium
13159,United Kingdom,9,4,1437.85,5,4,4,544,Champions,Low
13160,United Kingdom,22,1,91.8,4,1,1,411,New Customers,Low
13161,United Kingdom,313,1,112.75,1,1,1,111,Hibernating,High
13162,United Kingdom,122,4,1688.29,2,4,4,244,At Risk,Medium
13165,United Kingdom,46,2,1021.48,3,2,4,324,Potential Loyalist,Medium
13166,United Kingdom,283,1,417.2,1,1,2,112,Hibernating,High
13167,United Kingdom,19,4,791.33,4,4,3,443,Loyal Customers,Low
13168,United Kingdom,36,4,1319.19,3,4,4,344,Potential Loyalist,Medium
13169,United Kingdom,64,2,712.88,3,2,3,323,Potential Loyalist,Medium
13170,United Kingdom,27,1,116.01,4,1,1,411,New Customers,Low
13171,United Kingdom,22,3,468.41,4,3,2,432,Loyal Customers,Low
13173,United Kingdom,4,2,353.65,5,2,2,522,New Customers,Low
13174,United Kingdom,16,3,2817.03,4,3,5,435,Loyal Customers,Low
13176,United Kingdom,46,1,492.84,3,1,3,313,Potential Loyalist,Medium
13177,United Kingdom,65,1,282.45,3,1,2,312,Potential Loyalist,Medium
13178,United Kingdom,26,11,5725.47,4,5,5,455,Champions,Low
13182,United Kingdom,45,1,121.18,3,1,1,311,Potential Loyalist,Medium
13183,United Kingdom,8,9,3957.78,5,5,5,555,Champions,Low
13184,United Kingdom,15,10,1701.29,4,5,4,454,Champions,Low
13185,United Kingdom,268,1,71.4,1,1,1,111,Hibernating,High
13186,United Kingdom,40,3,1575.89,3,3,4,334,Potential Loyalist,Medium
13187,United Kingdom,337,1,236.02,1,1,1,111,Hibernating,High
13188,United Kingdom,11,1,114.6,5,1,1,511,New Customers,Low
13189,United Kingdom,19,2,260.68,4,2,2,422,New Customers,Low
13192,United Kingdom,95,2,911.94,2,2,3,223,Needs Attention,High
13193,United Kingdom,61,1,117.88,3,1,1,311,Potential Loyalist,Medium
13194,United Kingdom,136,1,60.7,2,1,1,211,Hibernating,High
13196,United Kingdom,11,4,1797.78,5,4,4,544,Champions,Low
13198,United Kingdom,10,6,3401.24,5,5,5,555,Champions,Low
13199,United Kingdom,4,38,9817.12,5,5,5,555,Champions,Low
13200,United Kingdom,19,4,870.09,4,4,3,443,Loyal Customers,Low
13203,United Kingdom,10,4,869.46,5,4,3,543,Loyal Customers,Low
13207,United Kingdom,15,2,250.26,4,2,2,422,New Customers,Low
13208,United Kingdom,59,6,1223.9,3,5,4,354,Potential Loyalist,Medium
13209,United Kingdom,30,8,5891.61,4,5,5,455,Champions,Low
13210,United Kingdom,94,1,353.48,2,1,2,212,Hibernating,High
13211,United Kingdom,10,3,1197.42,5,3,4,534,Loyal Customers,Low
13212,United Kingdom,20,3,788.08,4,3,3,433,Loyal Customers,Low
13213,United Kingdom,57,5,1520.58,3,4,4,344,Potential Loyalist,Medium
13216,United Kingdom,268,1,333.74,1,1,2,112,Hibernating,High
13217,United Kingdom,122,3,533.98,2,3,3,233,At Risk,Medium
13218,United Kingdom,127,1,62.64,2,1,1,211,Hibernating,High
13220,United Kingdom,78,4,819.29,2,4,3,243,At Risk,Medium
13221,United Kingdom,240,2,847.41,1,2,3,123,Needs Attention,High
13223,United Kingdom,200,2,163.2,1,2,1,121,Hibernating,High
13224,United Kingdom,60,2,2155.95,3,2,5,325,Potential Loyalist,Medium
13225,United Kingdom,3,7,6463.84,5,5,5,555,Champions,Low
13226,United Kingdom,273,1,108.21,1,1,1,111,Hibernating,High
13227,United Kingdom,202,1,257.7,1,1,2,112,Hibernating,High
13228,United Kingdom,81,1,358.0,2,1,2,212,Hibernating,High
13229,United Kingdom,226,1,160.95,1,1,1,111,Hibernating,High
13230,United Kingdom,4,14,2806.97,5,5,5,555,Champions,Low
13232,United Kingdom,13,7,1357.6,5,5,4,554,Champions,Low
13233,United Kingdom,74,2,605.12,2,2,3,223,Needs Attention,High
13235,United Kingdom,212,1,1031.07,1,1,4,114,Needs Attention,High
13236,United Kingdom,25,2,744.85,4,2,3,423,New Customers,Low
13238,United Kingdom,17,4,700.73,4,4,3,443,Loyal Customers,Low
13239,United Kingdom,262,1,329.56,1,1,2,112,Hibernating,High
13240,United Kingdom,96,4,663.65,2,4,3,243,At Risk,Medium
13242,United Kingdom,112,3,270.4,2,3,2,232,At Risk,Medium
13243,United Kingdom,203,1,600.07,1,1,3,113,Needs Attention,High
13244,United Kingdom,93,1,121.74,2,1,1,211,Hibernating,High
13245,United Kingdom,51,1,430.5,3,1,2,312,Potential Loyalist,Medium
13246,United Kingdom,18,6,1987.3,4,5,4,454,Champions,Low
13247,United Kingdom,18,4,501.12,4,4,3,443,Loyal Customers,Low
13248,United Kingdom,125,2,465.68,2,2,2,222,Hibernating,High
13249,United Kingdom,92,3,711.41,2,3,3,233,At Risk,Medium
13253,United Kingdom,157,2,1030.4,2,2,4,224,Needs Attention,High
13255,United Kingdom,9,2,399.51,5,2,2,522,New Customers,Low
13258,United Kingdom,12,3,698.58,5,3,3,533,Loyal Customers,Low
13259,United Kingdom,62,1,292.32,3,1,2,312,Potential Loyalist,Medium
13260,United Kingdom,61,1,557.62,3,1,3,313,Potential Loyalist,Medium
13261,United Kingdom,269,2,944.1,1,2,4,124,Needs Attention,High
13262,United Kingdom,263,1,200.29,1,1,1,111,Hibernating,High
13263,United Kingdom,1,35,7454.07,5,5,5,555,Champions,Low
13265,United Kingdom,53,5,2107.66,3,4,5,345,Potential Loyalist,Medium
13266,United Kingdom,11,12,3834.26,5,5,5,555,Champions,Low
13267,United Kingdom,3,19,4521.49,5,5,5,555,Champions,Low
13268,United Kingdom,18,11,3214.69,4,5,5,455,Champions,Low
13269,United Kingdom,1,15,5346.23,5,5,5,555,Champions,Low
13270,United Kingdom,366,1,590.0,1,1,3,113,Needs Attention,High
13271,United Kingdom,37,1,217.38,3,1,1,311,Potential Loyalist,Medium
13272,United Kingdom,31,2,276.56,4,2,2,422,New Customers,Low
13273,United Kingdom,113,1,138.98,2,1,1,211,Hibernating,High
13276,United Kingdom,64,2,590.93,3,2,3,323,Potential Loyalist,Medium
13277,United Kingdom,16,4,258.4,4,4,2,442,Loyal Customers,Low
13278,United Kingdom,41,1,542.73,3,1,3,313,Potential Loyalist,Medium
13279,United Kingdom,78,1,137.75,2,1,1,211,Hibernating,High
13280,United Kingdom,122,3,814.86,2,3,3,233,At Risk,Medium
13282,United Kingdom,18,3,1132.14,4,3,4,434,Loyal Customers,Low
13283,United Kingdom,60,2,93.66,3,2,1,321,Potential Loyalist,Medium
13284,United Kingdom,331,1,201.19,1,1,1,111,Hibernating,High
13285,United Kingdom,23,4,2709.12,4,4,5,445,Champions,Low
13291,United Kingdom,156,1,361.11,2,1,2,212,Hibernating,High
13292,United Kingdom,39,2,578.94,3,2,3,323,Potential Loyalist,Medium
13294,United Kingdom,190,2,873.74,1,2,3,123,Needs Attention,High
13295,United Kingdom,360,1,201.2,1,1,1,111,Hibernating,High
13296,United Kingdom,137,1,87.4,2,1,1,211,Hibernating,High
13297,United Kingdom,8,4,2089.85,5,4,5,545,Champions,Low
13298,United Kingdom,1,1,360.0,5,1,2,512,New Customers,Low
13299,United Kingdom,268,1,142.5,1,1,1,111,Hibernating,High
13300,United Kingdom,169,1,371.89,2,1,2,212,Hibernating,High
13301,United Kingdom,104,4,618.09,2,4,3,243,At Risk,Medium
13302,United Kingdom,155,1,63.75,2,1,1,211,Hibernating,High
13304,United Kingdom,351,1,300.42,1,1,2,112,Hibernating,High
13305,United Kingdom,4,10,2000.86,5,5,4,554,Champions,Low
13307,United Kingdom,120,1,15.0,2,1,1,211,Hibernating,High
13308,United Kingdom,23,3,1385.51,4,3,4,434,Loyal Customers,Low
13309,United Kingdom,7,5,1456.79,5,4,4,544,Champions,Low
13310,United Kingdom,28,3,1132.03,4,3,4,434,Loyal Customers,Low
13311,United Kingdom,4,2,598.57,5,2,3,523,New Customers,Low
13313,United Kingdom,22,5,1555.32,4,4,4,444,Champions,Low
13314,United Kingdom,2,3,775.94,5,3,3,533,Loyal Customers,Low
13316,United Kingdom,37,4,5977.73,3,4,5,345,Potential Loyalist,Medium
13317,United Kingdom,66,6,2273.68,3,5,5,355,Potential Loyalist,Medium
13318,United Kingdom,1,3,640.76,5,3,3,533,Loyal Customers,Low
13319,United Kingdom,5,26,10845.55,5,5,5,555,Champions,Low
13320,United Kingdom,78,4,1548.7,2,4,4,244,At Risk,Medium
13321,United Kingdom,72,2,567.36,3,2,3,323,Potential Loyalist,Medium
13322,United Kingdom,17,1,199.48,4,1,1,411,New Customers,Low
13323,United Kingdom,3,5,787.85,5,4,3,543,Loyal Customers,Low
13324,United Kingdom,36,10,7121.95,3,5,5,355,Potential Loyalist,Medium
13325,United Kingdom,82,1,675.3,2,1,3,213,Needs Attention,High
13327,United Kingdom,39,8,3627.77,3,5,5,355,Potential Loyalist,Medium
13328,United Kingdom,316,1,1308.48,1,1,4,114,Needs Attention,High
13329,United Kingdom,32,2,789.0,4,2,3,423,New Customers,Low
13330,United Kingdom,93,3,1140.93,2,3,4,234,At Risk,Medium
13332,United Kingdom,14,1,350.9,4,1,2,412,New Customers,Low
13334,United Kingdom,82,3,3536.82,2,3,5,235,At Risk,Medium
13336,United Kingdom,77,1,795.12,2,1,3,213,Needs Attention,High
13338,United Kingdom,158,1,487.02,2,1,2,212,Hibernating,High
13339,United Kingdom,201,1,860.12,1,1,3,113,Needs Attention,High
13340,United Kingdom,45,7,10736.48,3,5,5,355,Potential Loyalist,Medium
13341,United Kingdom,261,1,775.85,1,1,3,113,Needs Attention,High
13343,United Kingdom,178,1,353.43,2,1,2,212,Hibernating,High
13344,United Kingdom,68,3,2543.72,3,3,5,335,Potential Loyalist,Medium
13345,United Kingdom,288,1,389.5,1,1,2,112,Hibernating,High
13347,United Kingdom,70,1,341.36,3,1,2,312,Potential Loyalist,Medium
13348,United Kingdom,64,1,233.76,3,1,1,311,Potential Loyalist,Medium
13349,United Kingdom,11,1,247.32,5,1,1,511,New Customers,Low
13350,United Kingdom,16,2,979.12,4,2,4,424,New Customers,Low
13351,United Kingdom,66,1,373.94,3,1,2,312,Potential Loyalist,Medium
13352,United Kingdom,60,1,397.98,3,1,2,312,Potential Loyalist,Medium
13354,United Kingdom,71,1,743.53,3,1,3,313,Potential Loyalist,Medium
13355,United Kingdom,122,1,674.7,2,1,3,213,Needs Attention,High
13356,United Kingdom,80,1,768.24,2,1,3,213,Needs Attention,High
13357,United Kingdom,257,1,609.95,1,1,3,113,Needs Attention,High
13358,United Kingdom,269,1,439.03,1,1,2,112,Hibernating,High
13359,United Kingdom,64,1,439.56,3,1,2,312,Potential Loyalist,Medium
13362,United Kingdom,9,4,3090.74,5,4,5,545,Champions,Low
